Año Censal,Entidad,Municipio,Actividad económica,UE Unidades económicas,J000A Total de remuneraciones (millones de pesos),H001A Personal ocupado total
2018,01 Aguascalientes,001 Aguascalientes,Total municipal,40547,24434.641,260249.0
2018,01 Aguascalientes,002 Asientos,Total municipal,845,171.849,3671.0
2018,01 Aguascalientes,003 Calvillo,Total municipal,2038,464.895,8618.0
2018,01 Aguascalientes,004 Cosío,Total municipal,334,176.758,2290.0
2018,01 Aguascalientes,005 Jesús María,Total municipal,4197,5411.548,49203.0
2018,01 Aguascalientes,006 Pabellón de Arteaga,Total municipal,1729,224.696,5776.0
2018,01 Aguascalientes,007 Rincón de Romos,Total municipal,1867,410.877,6304.0
2018,01 Aguascalientes,008 San José de Gracia,Total municipal,354,19.791,1125.0
2018,01 Aguascalientes,009 Tepezalá,Total municipal,495,137.349,2899.0
2018,01 Aguascalientes,010 El Llano,Total municipal,326,84.903,1684.0
2018,01 Aguascalientes,011 San Francisco de los Romo,Total municipal,1207,3521.182,28126.0
2018,02 Baja California,001 Ensenada,Total municipal,18335,9850.357,121831.0
2018,02 Baja California,002 Mexicali,Total municipal,29280,27991.352,268086.0
2018,02 Baja California,003 Tecate,Total municipal,3221,3070.754,31421.0
2018,02 Baja California,004 Tijuana,Total municipal,50340,60039.008,584216.0
2018,02 Baja California,005 Playas de Rosarito,Total municipal,4039,2634.806,28778.0
2018,03 Baja California Sur,001 Comondú,Total municipal,3425,486.219,12908.0
2018,03 Baja California Sur,002 Mulegé,Total municipal,2337,1433.749,13017.0
2018,03 Baja California Sur,003 La Paz,Total municipal,12010,3853.691,68682.0
2018,03 Baja California Sur,008 Los Cabos,Total municipal,11960,6708.442,125402.0
2018,03 Baja California Sur,009 Loreto,Total municipal,869,252.894,5008.0
2018,04 Campeche,001 Calkiní,Total municipal,3178,362.763,9545.0
2018,04 Campeche,002 Campeche,Total municipal,12356,2954.5,58866.0
2018,04 Campeche,003 Carmen,Total municipal,10094,20741.358,88677.0
2018,04 Campeche,004 Champotón,Total municipal,3480,532.719,13749.0
2018,04 Campeche,005 Hecelchakán,Total municipal,929,43.065,2400.0
2018,04 Campeche,006 Hopelchén,Total municipal,847,43.079,1864.0
2018,04 Campeche,007 Palizada,Total municipal,352,14.891,1072.0
2018,04 Campeche,008 Tenabo,Total municipal,423,75.347,1719.0
2018,04 Campeche,009 Escárcega,Total municipal,2208,174.42,5967.0
2018,04 Campeche,010 Calakmul,Total municipal,492,44.888,1364.0
2018,04 Campeche,011 Candelaria,Total municipal,916,58.382,2675.0
2018,05 Coahuila de Zaragoza,001 Abasolo,Total municipal,24,0.686,49.0
2018,05 Coahuila de Zaragoza,002 Acuña,Total municipal,4209,7572.769,69800.0
2018,05 Coahuila de Zaragoza,003 Allende,Total municipal,742,307.137,4546.0
2018,05 Coahuila de Zaragoza,004 Arteaga,Total municipal,424,1848.689,17671.0
2018,05 Coahuila de Zaragoza,005 Candela,Total municipal,59,6.07,163.0
2018,05 Coahuila de Zaragoza,006 Castaños,Total municipal,900,464.376,6834.0
2018,05 Coahuila de Zaragoza,007 Cuatro Ciénegas,Total municipal,420,162.593,1674.0
2018,05 Coahuila de Zaragoza,008 Escobedo,Total municipal,16,15.344,523.0
2018,05 Coahuila de Zaragoza,009 Francisco I. Madero,Total municipal,1726,505.796,9012.0
2018,05 Coahuila de Zaragoza,010 Frontera,Total municipal,2584,3886.542,32725.0
2018,05 Coahuila de Zaragoza,011 General Cepeda,Total municipal,289,15.068,605.0
2018,05 Coahuila de Zaragoza,012 Guerrero,Total municipal,25,1.227,52.0
2018,05 Coahuila de Zaragoza,013 Hidalgo,Total municipal,33,41.17,312.0
2018,05 Coahuila de Zaragoza,014 Jiménez,Total municipal,118,17.734,393.0
2018,05 Coahuila de Zaragoza,015 Juárez,Total municipal,34,2.117,61.0
2018,05 Coahuila de Zaragoza,016 Lamadrid,Total municipal,59,1.463,125.0
2018,05 Coahuila de Zaragoza,017 Matamoros,Total municipal,2703,631.143,11934.0
2018,05 Coahuila de Zaragoza,018 Monclova,Total municipal,8765,8713.992,70550.0
2018,05 Coahuila de Zaragoza,019 Morelos,Total municipal,217,45.665,778.0
2018,05 Coahuila de Zaragoza,020 Múzquiz,Total municipal,2099,1033.727,12702.0
2018,05 Coahuila de Zaragoza,021 Nadadores,Total municipal,118,4.766,251.0
2018,05 Coahuila de Zaragoza,022 Nava,Total municipal,859,1240.161,13683.0
2018,05 Coahuila de Zaragoza,023 Ocampo,Total municipal,202,464.609,2417.0
2018,05 Coahuila de Zaragoza,024 Parras,Total municipal,1462,445.508,8200.0
2018,05 Coahuila de Zaragoza,025 Piedras Negras,Total municipal,5244,4931.077,55467.0
2018,05 Coahuila de Zaragoza,026 Progreso,Total municipal,29,10.731,155.0
2018,05 Coahuila de Zaragoza,027 Ramos Arizpe,Total municipal,2851,12371.882,114193.0
2018,05 Coahuila de Zaragoza,028 Sabinas,Total municipal,2426,2872.338,27819.0
2018,05 Coahuila de Zaragoza,029 Sacramento,Total municipal,35,5.071,115.0
2018,05 Coahuila de Zaragoza,030 Saltillo,Total municipal,25381,16918.28,226745.0
2018,05 Coahuila de Zaragoza,031 San Buenaventura,Total municipal,813,90.91,2448.0
2018,05 Coahuila de Zaragoza,032 San Juan de Sabinas,Total municipal,1374,435.273,6366.0
2018,05 Coahuila de Zaragoza,033 San Pedro,Total municipal,2496,747.944,13661.0
2018,05 Coahuila de Zaragoza,034 Sierra Mojada,Total municipal,203,891.324,5312.0
2018,05 Coahuila de Zaragoza,035 Torreón,Total municipal,25573,16016.998,243538.0
2018,05 Coahuila de Zaragoza,036 Viesca,Total municipal,145,29.459,464.0
2018,05 Coahuila de Zaragoza,037 Villa Unión,Total municipal,163,7.744,373.0
2018,05 Coahuila de Zaragoza,038 Zaragoza,Total municipal,410,66.195,1196.0
2018,06 Colima,001 Armería,Total municipal,1407,159.664,4904.0
2018,06 Colima,002 Colima,Total municipal,10195,3136.334,57099.0
2018,06 Colima,003 Comala,Total municipal,854,94.485,2793.0
2018,06 Colima,004 Coquimatlán,Total municipal,727,48.168,1785.0
2018,06 Colima,005 Cuauhtémoc,Total municipal,1197,293.389,5465.0
2018,06 Colima,006 Ixtlahuacán,Total municipal,229,9.256,568.0
2018,06 Colima,007 Manzanillo,Total municipal,8321,4472.288,62350.0
2018,06 Colima,008 Minatitlán,Total municipal,363,49.531,2131.0
2018,06 Colima,009 Tecomán,Total municipal,5024,964.722,21400.0
2018,06 Colima,010 Villa de Álvarez,Total municipal,5249,861.217,19564.0
2018,07 Chiapas,001 Acacoyagua,Total municipal,621,14.265,1317.0
2018,07 Chiapas,002 Acala,Total municipal,1002,15.081,1702.0
2018,07 Chiapas,003 Acapetahua,Total municipal,836,62.987,2455.0
2018,07 Chiapas,004 Altamirano,Total municipal,890,43.856,2074.0
2018,07 Chiapas,005 Amatán,Total municipal,222,3.346,402.0
2018,07 Chiapas,006 Amatenango de la Frontera,Total municipal,335,5.541,674.0
2018,07 Chiapas,007 Amatenango del Valle,Total municipal,1014,4.293,1611.0
2018,07 Chiapas,008 Angel Albino Corzo,Total municipal,1462,46.045,3357.0
2018,07 Chiapas,009 Arriaga,Total municipal,2367,183.985,7245.0
2018,07 Chiapas,010 Bejucal de Ocampo,Total municipal,34,0.274,56.0
2018,07 Chiapas,011 Bella Vista,Total municipal,176,1.217,297.0
2018,07 Chiapas,012 Berriozábal,Total municipal,2211,146.605,6109.0
2018,07 Chiapas,013 Bochil,Total municipal,1210,50.346,2776.0
2018,07 Chiapas,014 El Bosque,Total municipal,278,6.686,512.0
2018,07 Chiapas,015 Cacahoatán,Total municipal,1478,66.692,3160.0
2018,07 Chiapas,016 Catazajá,Total municipal,310,17.88,1367.0
2018,07 Chiapas,017 Cintalapa,Total municipal,3599,160.616,8844.0
2018,07 Chiapas,018 Coapilla,Total municipal,333,5.366,670.0
2018,07 Chiapas,019 Comitán de Domínguez,Total municipal,10856,752.68,28215.0
2018,07 Chiapas,020 La Concordia,Total municipal,1221,40.71,3567.0
2018,07 Chiapas,021 Copainalá,Total municipal,805,21.73,1354.0
2018,07 Chiapas,022 Chalchihuitán,Total municipal,162,1.06,276.0
2018,07 Chiapas,023 Chamula,Total municipal,873,16.695,1588.0
2018,07 Chiapas,024 Chanal,Total municipal,208,0.518,307.0
2018,07 Chiapas,025 Chapultenango,Total municipal,182,0.996,246.0
2018,07 Chiapas,026 Chenalhó,Total municipal,399,7.07,762.0
2018,07 Chiapas,027 Chiapa de Corzo,Total municipal,2864,309.936,8535.0
2018,07 Chiapas,028 Chiapilla,Total municipal,195,2.42,305.0
2018,07 Chiapas,029 Chicoasén,Total municipal,277,6.821,550.0
2018,07 Chiapas,030 Chicomuselo,Total municipal,1054,34.676,1963.0
2018,07 Chiapas,031 Chilón,Total municipal,1119,43.262,2240.0
2018,07 Chiapas,032 Escuintla,Total municipal,1294,68.525,2951.0
2018,07 Chiapas,033 Francisco León,Total municipal,19,0.141,40.0
2018,07 Chiapas,034 Frontera Comalapa,Total municipal,3414,142.269,7903.0
2018,07 Chiapas,035 Frontera Hidalgo,Total municipal,254,4.312,513.0
2018,07 Chiapas,036 La Grandeza,Total municipal,191,1.547,314.0
2018,07 Chiapas,037 Huehuetán,Total municipal,1017,31.236,2260.0
2018,07 Chiapas,038 Huixtán,Total municipal,185,2.011,270.0
2018,07 Chiapas,039 Huitiupán,Total municipal,222,4.518,414.0
2018,07 Chiapas,040 Huixtla,Total municipal,3130,286.414,8116.0
2018,07 Chiapas,041 La Independencia,Total municipal,1024,12.557,1899.0
2018,07 Chiapas,042 Ixhuatán,Total municipal,221,5.46,445.0
2018,07 Chiapas,043 Ixtacomitán,Total municipal,269,10.123,625.0
2018,07 Chiapas,044 Ixtapa,Total municipal,542,14.52,1044.0
2018,07 Chiapas,045 Ixtapangajoya,Total municipal,73,3.879,114.0
2018,07 Chiapas,046 Jiquipilas,Total municipal,727,35.98,1578.0
2018,07 Chiapas,047 Jitotol,Total municipal,458,15.708,825.0
2018,07 Chiapas,048 Juárez,Total municipal,645,31.678,1451.0
2018,07 Chiapas,049 Larráinzar,Total municipal,566,12.12,1149.0
2018,07 Chiapas,050 La Libertad,Total municipal,167,5.145,353.0
2018,07 Chiapas,051 Mapastepec,Total municipal,1875,101.727,4856.0
2018,07 Chiapas,052 Las Margaritas,Total municipal,2279,70.44,4481.0
2018,07 Chiapas,053 Mazapa de Madero,Total municipal,59,2.211,102.0
2018,07 Chiapas,054 Mazatán,Total municipal,1072,29.311,2057.0
2018,07 Chiapas,055 Metapa,Total municipal,183,2.121,314.0
2018,07 Chiapas,056 Mitontic,Total municipal,56,0.167,86.0
2018,07 Chiapas,057 Motozintla,Total municipal,2491,102.754,5513.0
2018,07 Chiapas,058 Nicolás Ruíz,Total municipal,72,0.2,173.0
2018,07 Chiapas,059 Ocosingo,Total municipal,4757,242.258,12209.0
2018,07 Chiapas,060 Ocotepec,Total municipal,220,4.295,396.0
2018,07 Chiapas,061 Ocozocoautla de Espinosa,Total municipal,3190,184.362,7860.0
2018,07 Chiapas,062 Ostuacán,Total municipal,270,244.663,2397.0
2018,07 Chiapas,063 Osumacinta,Total municipal,142,2.122,374.0
2018,07 Chiapas,064 Oxchuc,Total municipal,822,21.16,1447.0
2018,07 Chiapas,065 Palenque,Total municipal,3895,422.754,13427.0
2018,07 Chiapas,066 Pantelhó,Total municipal,470,5.335,838.0
2018,07 Chiapas,067 Pantepec,Total municipal,151,3.342,331.0
2018,07 Chiapas,068 Pichucalco,Total municipal,1199,110.981,3004.0
2018,07 Chiapas,069 Pijijiapan,Total municipal,1764,74.241,5852.0
2018,07 Chiapas,070 El Porvenir,Total municipal,315,4.707,498.0
2018,07 Chiapas,071 Villa Comaltitlán,Total municipal,740,49.927,1667.0
2018,07 Chiapas,072 Pueblo Nuevo Solistahuacán,Total municipal,789,50.172,1646.0
2018,07 Chiapas,073 Rayón,Total municipal,327,8.504,745.0
2018,07 Chiapas,074 Reforma,Total municipal,1776,2127.222,10246.0
2018,07 Chiapas,075 Las Rosas,Total municipal,1249,25.57,2239.0
2018,07 Chiapas,076 Sabanilla,Total municipal,324,9.101,740.0
2018,07 Chiapas,077 Salto de Agua,Total municipal,555,26.631,1428.0
2018,07 Chiapas,078 San Cristóbal de las Casas,Total municipal,15207,1403.096,43587.0
2018,07 Chiapas,079 San Fernando,Total municipal,797,27.67,1551.0
2018,07 Chiapas,080 Siltepec,Total municipal,570,10.141,1360.0
2018,07 Chiapas,081 Simojovel,Total municipal,1183,32.583,2471.0
2018,07 Chiapas,082 Sitalá,Total municipal,163,8.045,389.0
2018,07 Chiapas,083 Socoltenango,Total municipal,335,7.631,760.0
2018,07 Chiapas,084 Solosuchiapa,Total municipal,136,4.984,339.0
2018,07 Chiapas,085 Soyaló,Total municipal,371,6.988,707.0
2018,07 Chiapas,086 Suchiapa,Total municipal,1014,26.477,1986.0
2018,07 Chiapas,087 Suchiate,Total municipal,1485,194.103,5165.0
2018,07 Chiapas,088 Sunuapa,Total municipal,53,0.93,106.0
2018,07 Chiapas,089 Tapachula,Total municipal,15862,2766.108,62979.0
2018,07 Chiapas,090 Tapalapa,Total municipal,168,1.04,315.0
2018,07 Chiapas,091 Tapilula,Total municipal,680,23.126,1572.0
2018,07 Chiapas,092 Tecpatán,Total municipal,576,19.816,1205.0
2018,07 Chiapas,093 Tenejapa,Total municipal,271,9.436,541.0
2018,07 Chiapas,094 Teopisca,Total municipal,1774,51.842,3778.0
2018,07 Chiapas,096 Tila,Total municipal,1231,22.083,2546.0
2018,07 Chiapas,097 Tonalá,Total municipal,4399,261.617,15617.0
2018,07 Chiapas,098 Totolapa,Total municipal,208,1.053,509.0
2018,07 Chiapas,099 La Trinitaria,Total municipal,1482,29.732,2852.0
2018,07 Chiapas,100 Tumbalá,Total municipal,249,7.424,523.0
2018,07 Chiapas,101 Tuxtla Gutiérrez,Total municipal,35108,6527.125,146909.0
2018,07 Chiapas,102 Tuxtla Chico,Total municipal,643,33.681,1673.0
2018,07 Chiapas,103 Tuzantán,Total municipal,213,4.461,473.0
2018,07 Chiapas,104 Tzimol,Total municipal,470,6.764,887.0
2018,07 Chiapas,105 Unión Juárez,Total municipal,384,4.023,763.0
2018,07 Chiapas,106 Venustiano Carranza,Total municipal,2639,308.968,6534.0
2018,07 Chiapas,107 Villa Corzo,Total municipal,2657,70.264,5740.0
2018,07 Chiapas,108 Villaflores,Total municipal,5582,390.783,14416.0
2018,07 Chiapas,109 Yajalón,Total municipal,1542,83.438,3636.0
2018,07 Chiapas,110 San Lucas,Total municipal,262,0.428,393.0
2018,07 Chiapas,111 Zinacantán,Total municipal,1125,8.762,1986.0
2018,07 Chiapas,112 San Juan Cancuc,Total municipal,334,3.665,639.0
2018,07 Chiapas,113 Aldama,Total municipal,98,0.148,204.0
2018,07 Chiapas,114 Benemérito de las Américas,Total municipal,658,48.57,1658.0
2018,07 Chiapas,115 Maravilla Tenejapa,Total municipal,247,3.246,428.0
2018,07 Chiapas,116 Marqués de Comillas,Total municipal,225,4.39,343.0
2018,07 Chiapas,117 Montecristo de Guerrero,Total municipal,223,1.513,392.0
2018,07 Chiapas,118 San Andrés Duraznal,Total municipal,112,0.288,188.0
2018,07 Chiapas,119 Santiago el Pinar,Total municipal,39,0.541,102.0
2018,07 Chiapas,120 Capitán Luis Ángel Vidal,Total municipal,40,0.076,71.0
2018,07 Chiapas,121 Rincón Chamula San Pedro,Total municipal,95,0.297,150.0
2018,07 Chiapas,122 El Parral,Total municipal,1059,12.368,1711.0
2018,07 Chiapas,123 Emiliano Zapata,Total municipal,321,5.305,548.0
2018,07 Chiapas,124 Mezcalapa,Total municipal,653,41.521,2161.0
2018,08 Chihuahua,001 Ahumada,Total municipal,399,295.474,4074.0
2018,08 Chihuahua,002 Aldama,Total municipal,674,74.495,2612.0
2018,08 Chihuahua,003 Allende,Total municipal,250,26.067,673.0
2018,08 Chihuahua,004 Aquiles Serdán,Total municipal,198,111.228,1985.0
2018,08 Chihuahua,005 Ascensión,Total municipal,835,262.117,4407.0
2018,08 Chihuahua,006 Bachíniva,Total municipal,103,3.956,231.0
2018,08 Chihuahua,007 Balleza,Total municipal,155,9.918,350.0
2018,08 Chihuahua,008 Batopilas de Manuel Gómez Morín,Total municipal,48,2.108,91.0
2018,08 Chihuahua,009 Bocoyna,Total municipal,783,134.038,3000.0
2018,08 Chihuahua,010 Buenaventura,Total municipal,843,227.62,3796.0
2018,08 Chihuahua,011 Camargo,Total municipal,2045,845.674,10027.0
2018,08 Chihuahua,012 Carichí,Total municipal,71,5.081,167.0
2018,08 Chihuahua,013 Casas Grandes,Total municipal,200,14.708,560.0
2018,08 Chihuahua,014 Coronado,Total municipal,42,1.067,74.0
2018,08 Chihuahua,015 Coyame del Sotol,Total municipal,23,5.718,87.0
2018,08 Chihuahua,016 La Cruz,Total municipal,52,4.157,133.0
2018,08 Chihuahua,017 Cuauhtémoc,Total municipal,6092,3070.738,37640.0
2018,08 Chihuahua,018 Cusihuiriachi,Total municipal,13,2.678,51.0
2018,08 Chihuahua,019 Chihuahua,Total municipal,31766,25843.788,312226.0
2018,08 Chihuahua,020 Chínipas,Total municipal,64,2.715,1046.0
2018,08 Chihuahua,021 Delicias,Total municipal,6497,2467.181,36851.0
2018,08 Chihuahua,022 Dr. Belisario Domínguez,Total municipal,24,1.655,65.0
2018,08 Chihuahua,023 Galeana,Total municipal,31,9.392,253.0
2018,08 Chihuahua,024 Santa Isabel,Total municipal,144,15.806,459.0
2018,08 Chihuahua,025 Gómez Farías,Total municipal,216,109.494,1500.0
2018,08 Chihuahua,026 Gran Morelos,Total municipal,21,1.22,55.0
2018,08 Chihuahua,027 Guachochi,Total municipal,1018,130.208,3115.0
2018,08 Chihuahua,028 Guadalupe,Total municipal,71,14.7,206.0
2018,08 Chihuahua,029 Guadalupe y Calvo,Total municipal,466,25.183,913.0
2018,08 Chihuahua,030 Guazapares,Total municipal,108,9.45,299.0
2018,08 Chihuahua,031 Guerrero,Total municipal,978,85.354,2705.0
2018,08 Chihuahua,032 Hidalgo del Parral,Total municipal,5611,1686.643,24772.0
2018,08 Chihuahua,033 Huejotitán,Total municipal,14,0.218,22.0
2018,08 Chihuahua,034 Ignacio Zaragoza,Total municipal,134,110.54,1264.0
2018,08 Chihuahua,035 Janos,Total municipal,155,16.931,436.0
2018,08 Chihuahua,036 Jiménez,Total municipal,1707,331.718,6264.0
2018,08 Chihuahua,037 Juárez,Total municipal,35110,59794.049,527474.0
2018,08 Chihuahua,038 Julimes,Total municipal,97,7.346,266.0
2018,08 Chihuahua,039 López,Total municipal,117,4.676,244.0
2018,08 Chihuahua,040 Madera,Total municipal,900,276.603,5259.0
2018,08 Chihuahua,041 Maguarichi,Total municipal,20,4.673,78.0
2018,08 Chihuahua,042 Manuel Benavides,Total municipal,23,1.142,68.0
2018,08 Chihuahua,043 Matachí,Total municipal,82,519.873,4668.0
2018,08 Chihuahua,044 Matamoros,Total municipal,88,43.119,528.0
2018,08 Chihuahua,045 Meoqui,Total municipal,1392,606.972,8301.0
2018,08 Chihuahua,046 Morelos,Total municipal,30,1.556,61.0
2018,08 Chihuahua,047 Moris,Total municipal,64,2.581,130.0
2018,08 Chihuahua,048 Namiquipa,Total municipal,620,96.285,2168.0
2018,08 Chihuahua,049 Nonoava,Total municipal,57,3.648,128.0
2018,08 Chihuahua,050 Nuevo Casas Grandes,Total municipal,2608,1080.199,17571.0
2018,08 Chihuahua,051 Ocampo,Total municipal,180,278.931,4873.0
2018,08 Chihuahua,052 Ojinaga,Total municipal,861,215.758,4122.0
2018,08 Chihuahua,053 Praxedis G. Guerrero,Total municipal,150,35.127,512.0
2018,08 Chihuahua,054 Riva Palacio,Total municipal,45,28.224,248.0
2018,08 Chihuahua,055 Rosales,Total municipal,275,18.479,706.0
2018,08 Chihuahua,056 Rosario,Total municipal,17,0.238,35.0
2018,08 Chihuahua,057 San Francisco de Borja,Total municipal,50,0.97,79.0
2018,08 Chihuahua,058 San Francisco de Conchos,Total municipal,31,4.432,149.0
2018,08 Chihuahua,059 San Francisco del Oro,Total municipal,174,256.381,1576.0
2018,08 Chihuahua,060 Santa Bárbara,Total municipal,367,226.284,1951.0
2018,08 Chihuahua,061 Satevó,Total municipal,25,4.032,86.0
2018,08 Chihuahua,062 Saucillo,Total municipal,747,195.626,3083.0
2018,08 Chihuahua,063 Temósachic,Total municipal,63,2.721,134.0
2018,08 Chihuahua,064 El Tule,Total municipal,49,0.743,83.0
2018,08 Chihuahua,065 Urique,Total municipal,132,31.809,1690.0
2018,08 Chihuahua,066 Uruachi,Total municipal,45,2.361,93.0
2018,08 Chihuahua,067 Valle de Zaragoza,Total municipal,160,11.24,474.0
2018,09 Ciudad de México,002 Azcapotzalco,Total municipal,17250,22844.721,380625.0
2018,09 Ciudad de México,003 Coyoacán,Total municipal,22793,13843.897,182751.0
2018,09 Ciudad de México,004 Cuajimalpa de Morelos,Total municipal,7923,15046.953,162144.0
2018,09 Ciudad de México,005 Gustavo A. Madero,Total municipal,48064,10246.241,202580.0
2018,09 Ciudad de México,006 Iztacalco,Total municipal,15970,7009.682,92490.0
2018,09 Ciudad de México,007 Iztapalapa,Total municipal,78490,20538.284,360147.0
2018,09 Ciudad de México,008 La Magdalena Contreras,Total municipal,7210,1556.491,32532.0
2018,09 Ciudad de México,009 Milpa Alta,Total municipal,6951,235.974,14483.0
2018,09 Ciudad de México,010 Álvaro Obregón,Total municipal,23013,58209.726,404344.0
2018,09 Ciudad de México,011 Tláhuac,Total municipal,16883,1710.558,46392.0
2018,09 Ciudad de México,012 Tlalpan,Total municipal,24683,9090.862,214209.0
2018,09 Ciudad de México,013 Xochimilco,Total municipal,19154,3067.07,57648.0
2018,09 Ciudad de México,014 Benito Juárez,Total municipal,24516,30896.181,426927.0
2018,09 Ciudad de México,015 Cuauhtémoc,Total municipal,62557,170451.845,878704.0
2018,09 Ciudad de México,016 Miguel Hidalgo,Total municipal,23209,92765.183,681883.0
2018,09 Ciudad de México,017 Venustiano Carranza,Total municipal,29293,12508.262,159275.0
2018,10 Durango,001 Canatlán,Total municipal,875,138.448,2626.0
2018,10 Durango,002 Canelas,Total municipal,92,10.776,221.0
2018,10 Durango,003 Coneto de Comonfort,Total municipal,49,0.443,91.0
2018,10 Durango,004 Cuencamé,Total municipal,992,227.408,6331.0
2018,10 Durango,005 Durango,Total municipal,25204,9757.434,150506.0
2018,10 Durango,006 General Simón Bolívar,Total municipal,84,2.073,187.0
2018,10 Durango,007 Gómez Palacio,Total municipal,10583,7116.705,96045.0
2018,10 Durango,008 Guadalupe Victoria,Total municipal,1682,223.784,5672.0
2018,10 Durango,009 Guanaceví,Total municipal,210,31.744,632.0
2018,10 Durango,010 Hidalgo,Total municipal,28,0.503,61.0
2018,10 Durango,011 Indé,Total municipal,45,3.568,143.0
2018,10 Durango,012 Lerdo,Total municipal,3537,885.852,17929.0
2018,10 Durango,013 Mapimí,Total municipal,873,127.289,2452.0
2018,10 Durango,014 Mezquital,Total municipal,122,10.217,306.0
2018,10 Durango,015 Nazas,Total municipal,297,15.916,732.0
2018,10 Durango,016 Nombre de Dios,Total municipal,394,238.872,3609.0
2018,10 Durango,017 Ocampo,Total municipal,274,6.313,539.0
2018,10 Durango,018 El Oro,Total municipal,525,29.196,1158.0
2018,10 Durango,019 Otáez,Total municipal,46,2.635,798.0
2018,10 Durango,020 Pánuco de Coronado,Total municipal,388,27.212,1215.0
2018,10 Durango,021 Peñón Blanco,Total municipal,348,13.804,646.0
2018,10 Durango,022 Poanas,Total municipal,756,42.25,1755.0
2018,10 Durango,023 Pueblo Nuevo,Total municipal,1515,309.808,6037.0
2018,10 Durango,024 Rodeo,Total municipal,423,33.36,1053.0
2018,10 Durango,025 San Bernardo,Total municipal,25,0.94,60.0
2018,10 Durango,026 San Dimas,Total municipal,328,36.539,2712.0
2018,10 Durango,027 San Juan de Guadalupe,Total municipal,134,5.091,241.0
2018,10 Durango,028 San Juan del Río,Total municipal,282,13.587,678.0
2018,10 Durango,029 San Luis del Cordero,Total municipal,79,1.398,202.0
2018,10 Durango,030 San Pedro del Gallo,Total municipal,20,0.191,29.0
2018,10 Durango,031 Santa Clara,Total municipal,191,5.267,431.0
2018,10 Durango,032 Santiago Papasquiaro,Total municipal,1861,434.009,8808.0
2018,10 Durango,033 Súchil,Total municipal,218,6.133,420.0
2018,10 Durango,034 Tamazula,Total municipal,199,19.528,464.0
2018,10 Durango,035 Tepehuanes,Total municipal,474,104.773,1478.0
2018,10 Durango,036 Tlahualilo,Total municipal,517,139.032,5208.0
2018,10 Durango,037 Topia,Total municipal,143,28.892,644.0
2018,10 Durango,038 Vicente Guerrero,Total municipal,1550,183.787,4221.0
2018,10 Durango,039 Nuevo Ideal,Total municipal,873,217.347,3635.0
2018,11 Guanajuato,001 Abasolo,Total municipal,2081,341.038,7530.0
2018,11 Guanajuato,002 Acámbaro,Total municipal,5448,754.899,18314.0
2018,11 Guanajuato,003 San Miguel de Allende,Total municipal,5965,1571.973,27289.0
2018,11 Guanajuato,004 Apaseo el Alto,Total municipal,2878,326.633,9887.0
2018,11 Guanajuato,005 Apaseo el Grande,Total municipal,2629,2980.851,23111.0
2018,11 Guanajuato,006 Atarjea,Total municipal,28,0.6,46.0
2018,11 Guanajuato,007 Celaya,Total municipal,22658,11700.819,155705.0
2018,11 Guanajuato,008 Manuel Doblado,Total municipal,1357,183.703,4270.0
2018,11 Guanajuato,009 Comonfort,Total municipal,2654,322.648,7431.0
2018,11 Guanajuato,010 Coroneo,Total municipal,545,46.627,1111.0
2018,11 Guanajuato,011 Cortazar,Total municipal,4264,1003.501,16656.0
2018,11 Guanajuato,012 Cuerámaro,Total municipal,1472,154.116,3514.0
2018,11 Guanajuato,013 Doctor Mora,Total municipal,544,492.387,3424.0
2018,11 Guanajuato,014 Dolores Hidalgo Cuna de la Independencia Nacional,Total municipal,5205,713.819,18821.0
2018,11 Guanajuato,015 Guanajuato,Total municipal,6625,1535.378,29600.0
2018,11 Guanajuato,016 Huanímaro,Total municipal,575,54.065,1545.0
2018,11 Guanajuato,017 Irapuato,Total municipal,22303,12578.377,156335.0
2018,11 Guanajuato,018 Jaral del Progreso,Total municipal,1709,94.043,5505.0
2018,11 Guanajuato,019 Jerécuaro,Total municipal,1019,55.958,2506.0
2018,11 Guanajuato,020 León,Total municipal,72934,35638.153,478019.0
2018,11 Guanajuato,021 Moroleón,Total municipal,6549,369.601,15312.0
2018,11 Guanajuato,022 Ocampo,Total municipal,725,130.74,2718.0
2018,11 Guanajuato,023 Pénjamo,Total municipal,4544,850.767,17911.0
2018,11 Guanajuato,024 Pueblo Nuevo,Total municipal,534,30.99,1197.0
2018,11 Guanajuato,025 Purísima del Rincón,Total municipal,3129,1126.034,18395.0
2018,11 Guanajuato,026 Romita,Total municipal,1738,139.535,4884.0
2018,11 Guanajuato,027 Salamanca,Total municipal,9741,6775.708,60739.0
2018,11 Guanajuato,028 Salvatierra,Total municipal,4699,364.282,12044.0
2018,11 Guanajuato,029 San Diego de la Unión,Total municipal,783,145.822,2716.0
2018,11 Guanajuato,030 San Felipe,Total municipal,2957,368.799,9047.0
2018,11 Guanajuato,031 San Francisco del Rincón,Total municipal,8053,2132.404,39660.0
2018,11 Guanajuato,032 San José Iturbide,Total municipal,3600,2098.841,31354.0
2018,11 Guanajuato,033 San Luis de la Paz,Total municipal,4238,482.932,12966.0
2018,11 Guanajuato,034 Santa Catarina,Total municipal,253,43.387,792.0
2018,11 Guanajuato,035 Santa Cruz de Juventino Rosas,Total municipal,3375,526.054,12702.0
2018,11 Guanajuato,036 Santiago Maravatío,Total municipal,304,18.127,718.0
